Order ID;Customer ID;Date of Purchase;SKU;Product Name;Quantity;Total Price;Discount;Date of Shipping;Ship Mode
AZ-2023-147291;EN774;11.03.2023;KI20K;K-Invert 20K;4;161920;0,08;17.03.2023;Standard Class
AZ-2023-147354;EB529;09.03.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);2;5,76;0,56;13.03.2023;Standard Class
AZ-2023-147942;KH106;01.04.2023;KI13K;K-Invert 13K;13;345774;0,07;05.04.2023;Standard Class
AZ-2023-149468;KH106;20.05.2023;KI13K;K-Invert 13K;2;56628;0,01;20.05.2023;Same Day
AZ-2023-161067;EN774;03.09.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);2;7,25;0,63;06.09.2023;Second Class
AZ-2023-164756;EB529;18.09.2023;KE13W;K-Eco Energy Bulbs 13W;4;2,51;0,72;22.09.2023;Standard Class
AZ-2023-164756;EB529;18.09.2023;KEBR5;K-Eco Breeze Mini;4;68,2;0,69;22.09.2023;Standard Class
AZ-2023-165603;EB529;17.10.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;8,32;0,36;19.10.2023;Second Class
CA-2023-104451;IO714;08.05.2023;KEBR5;K-Eco Breeze Mini;4;215,6;0,02;12.05.2023;Second Class
CA-2023-107874;IO714;21.11.2023;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);1;7,56;0,39;25.11.2023;Standard Class
CA-2023-112333;IO714;08.04.2023;KEBL100;K-Eco Blast 100;5;742;0,47;14.04.2023;Standard Class
CA-2023-133361;IO714;14.05.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);5;14,3;0,56;17.05.2023;First Class
CA-2023-134404;IO714;27.12.2023;KEBR5;K-Eco Breeze Mini;2;73,7;0,33;27.12.2023;Same Day
CA-2023-137022;IO714;16.11.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);8;28;0,72;22.11.2023;Standard Class
CA-2023-143574;IO714;29.06.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);2;20,92;0,07;02.07.2023;First Class
CA-2023-161956;IO714;27.08.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);2;7;0,53;29.08.2023;Second Class
CA-2023-161956;IO714;27.08.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);2;2,48;0,8;29.08.2023;Second Class
CA-2023-164378;IO714;15.07.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;3,23;0,78;18.07.2023;Second Class
CO-2022-101469;JC375;02.07.2022;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;12,87;0,01;08.07.2022;Standard Class
CO-2022-115378;JC375;18.11.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);2;32,5;0,63;23.11.2022;Second Class
CO-2022-123750;JC375;15.04.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;6,47;0,56;21.04.2022;Standard Class
CO-2022-123750;JC375;15.04.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;5;9,71;0,63;21.04.2022;Standard Class
CO-2022-137743;JC375;30.07.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;2;8730;0,03;04.08.2022;Standard Class
CO-2022-137743;JC375;30.07.2022;KE250X;K-Eco 250x (same power, smaller footprint);4;2054;0,21;04.08.2022;Standard Class
CO-2022-168620;JC375;24.12.2022;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;3;22500;0;28.12.2022;Second Class
CO-2022-168620;JC375;24.12.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);8;100,48;0,34;28.12.2022;Second Class
CO-2022-168620;JC375;24.12.2022;KI4K;K-Invert 4K;3;14320,8;0,22;28.12.2022;Second Class
CO-2023-100097;JC375;26.11.2023;KE9W;K-Eco Energy Bulbs 9W;5;9,3;0,07;29.11.2023;Second Class
CO-2023-100748;JC375;13.05.2023;KE250;K-Eco 250;8;2415;0,31;20.05.2023;Standard Class
CO-2023-110576;JC375;28.11.2023;KE200;K-Eco 200;12;3528;0,16;02.12.2023;Standard Class
CO-2023-110576;JC375;28.11.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);7;33,08;0,73;02.12.2023;Standard Class
CO-2023-110576;JC375;28.11.2023;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);6;53,58;0,06;02.12.2023;Standard Class
CO-2023-110576;JC375;28.11.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);3;2370,59;0,21;02.12.2023;Standard Class
CO-2023-125717;JC375;28.09.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;2;7800;0,25;01.10.2023;First Class
CO-2023-125717;JC375;28.09.2023;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);1;4,66;0,51;01.10.2023;First Class
CO-2023-125717;JC375;28.09.2023;KEBL200;K-Eco Blast 200;3;1171,5;0,29;01.10.2023;First Class
CO-2023-125717;JC375;28.09.2023;KEBL400;K-Eco Blast 400;2;1460,8;0,17;01.10.2023;First Class
CO-2023-125717;JC375;28.09.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);2;21,24;0,68;01.10.2023;First Class
CO-2023-131156;JC375;03.04.2023;KE9W;K-Eco Energy Bulbs 9W;4;2,32;0,71;07.04.2023;Standard Class
CO-2023-131954;JC375;21.01.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;3;34935,12;0,12;25.01.2023;Standard Class
CO-2023-131954;JC375;21.01.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);3;86,96;0,34;25.01.2023;Standard Class
CO-2023-133004;JC375;31.08.2023;KEBL200;K-Eco Blast 200;9;4405,5;0,11;05.09.2023;Standard Class
CO-2023-135013;JC375;24.07.2023;KE20W;K-Eco Energy Bulbs 20W;5;4,64;0,65;24.07.2023;Same Day
CO-2023-137421;JC375;06.10.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;2;13200;0,12;11.10.2023;Standard Class
CO-2023-139948;JC375;17.07.2023;KE13W;K-Eco Energy Bulbs 13W;2;3,99;0,11;22.07.2023;Standard Class
CO-2023-144848;JC375;04.04.2023;KEBL400;K-Eco Blast 400;2;1056;0,4;05.04.2023;First Class
CO-2023-144848;JC375;04.04.2023;KEBL600;K-Eco Blast 600;1;625,25;0,39;05.04.2023;First Class
CO-2023-144848;JC375;04.04.2023;KI9K;K-Invert 9K;1;18810;0,05;05.04.2023;First Class
CO-2023-145429;JC375;21.07.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);2;1900,47;0,05;25.07.2023;Standard Class
CO-2023-145429;JC375;21.07.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;10,08;0,04;25.07.2023;Standard Class
CO-2023-145429;JC375;21.07.2023;KI9K;K-Invert 9K;3;55242;0,07;25.07.2023;Standard Class
CO-2023-157672;JC375;05.10.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;9,35;0,11;07.10.2023;First Class
CO-2023-158526;JC375;29.12.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);1;2,74;0,72;01.01.2023;Second Class
CO-2023-158526;JC375;29.12.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;4,73;0,7;01.01.2023;Second Class
CO-2023-158526;JC375;29.12.2023;KI9K;K-Invert 9K;1;19404;0,02;01.01.2023;Second Class
CO-2023-165204;JC375;13.11.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;4;26400;0,12;16.11.2023;Second Class
CO-2023-165204;JC375;13.11.2023;KEBL600;K-Eco Blast 600;3;2029,5;0,34;16.11.2023;Second Class
CO-2023-166184;JC375;24.03.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);3;43,96;0,23;27.03.2023;First Class
CO-2023-166184;JC375;24.03.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);3;79,06;0,4;27.03.2023;First Class
CT-2022-102162;PW615;11.09.2022;KE23W;K-Eco Energy Bulbs 23W;8;22,5;0,26;16.09.2022;Standard Class
CT-2022-103919;PW615;03.10.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);5;27,08;0,43;07.10.2022;Standard Class
CT-2022-121034;PW615;08.08.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);4;44,64;0,07;10.08.2022;Second Class
CT-2022-121034;PW615;08.08.2022;KEBR5;K-Eco Breeze Mini;3;84,15;0,49;10.08.2022;Second Class
CT-2022-136595;PW615;05.09.2022;KE20W;K-Eco Energy Bulbs 20W;3;7,39;0,07;07.09.2022;First Class
CT-2022-163328;PW615;04.11.2022;KEBL100;K-Eco Blast 100;3;571,2;0,32;06.11.2022;Second Class
CT-2022-163328;PW615;04.11.2022;KEBR5;K-Eco Breeze Mini;1;44,55;0,19;06.11.2022;Second Class
CT-2023-100048;PW615;19.05.2023;KEBL100;K-Eco Blast 100;6;1092;0,35;24.05.2023;Standard Class
CT-2023-100048;PW615;19.05.2023;KEBR5;K-Eco Breeze Mini;2;57,2;0,48;24.05.2023;Standard Class
CT-2023-106131;PW615;14.01.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);9;46,97;0,29;16.01.2023;First Class
CT-2023-114258;PW615;05.11.2023;KEBR5;K-Eco Breeze Mini;4;105,6;0,52;10.11.2023;Second Class
CT-2023-129707;PW615;25.04.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);4;11,5;0,77;29.04.2023;Standard Class
CT-2023-156356;PW615;16.04.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);2;20,75;0,17;22.04.2023;Standard Class
CT-2023-167941;PW615;06.11.2023;KE20W;K-Eco Energy Bulbs 20W;2;2,44;0,54;09.11.2023;Second Class
DE-2022-101196;SV197;12.05.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);2;9,41;0,52;17.05.2022;Standard Class
DE-2022-113726;SV197;24.11.2022;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);3;10,79;0,71;01.12.2022;Standard Class
DE-2022-124814;SV197;10.04.2022;KEBL100;K-Eco Blast 100;2;403,2;0,28;16.04.2022;Standard Class
DE-2022-134516;SV197;20.09.2022;KE20W04;K-Eco Energy Bulbs 20W (4-pack);2;14,3;0,04;25.09.2022;Standard Class
DE-2022-143924;SV197;28.07.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);7;51,87;0,22;03.08.2022;Standard Class
DE-2022-144645;SV197;02.02.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);2;14,35;0,59;08.02.2022;Standard Class
DE-2022-145240;SV197;06.09.2022;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);1;1,56;0,76;08.09.2022;First Class
DE-2022-162187;SV197;11.12.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;16,17;0,56;11.12.2022;Same Day
DE-2022-165995;SV197;30.08.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);4;22,79;0,13;06.09.2022;Standard Class
DE-2022-166163;SV197;15.08.2022;KE5;K-Eco Mini;1;13,58;0,66;20.08.2022;Second Class
DE-2022-169824;SV197;12.12.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);5;37,63;0,57;17.12.2022;Standard Class
DE-2022-169824;SV197;12.12.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);7;66,5;0,24;17.12.2022;Standard Class
DE-2023-119389;SV197;17.04.2023;KE13W;K-Eco Energy Bulbs 13W;3;1,88;0,72;19.04.2023;First Class
DE-2023-127929;SV197;23.12.2023;KE13W;K-Eco Energy Bulbs 13W;3;2,02;0,7;27.12.2023;Standard Class
DE-2023-130715;SV197;16.09.2023;KE9W;K-Eco Energy Bulbs 9W;5;8;0,2;20.09.2023;Standard Class
DE-2023-141614;SV197;05.06.2023;KEBL100;K-Eco Blast 100;4;672;0,4;09.06.2023;Standard Class
DE-2023-143651;SV197;25.03.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;4,68;0,64;30.03.2023;Standard Class
DE-2023-144820;SV197;03.10.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;16,66;0,66;07.10.2023;Second Class
DE-2023-160885;SV197;02.12.2023;KEBR5;K-Eco Breeze Mini;4;63,8;0,71;06.12.2023;Standard Class
FL-2022-104150;DF542;03.08.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;5,35;0,66;05.08.2022;Second Class
FL-2022-111605;DF542;27.12.2022;KE250;K-Eco 250;1;306,25;0,3;02.01.2023;Standard Class
FL-2022-113341;DF542;25.11.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;12,6;0,2;29.11.2022;Standard Class
FL-2022-116596;DF542;27.10.2022;KE20W;K-Eco Energy Bulbs 20W;7;9,46;0,49;31.10.2022;Standard Class
FL-2022-116596;DF542;27.10.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);2;16,5;0,34;31.10.2022;Standard Class
FL-2022-116596;DF542;27.10.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);14;151,86;0,43;31.10.2022;Standard Class
FL-2022-116596;DF542;27.10.2022;KI2K;K-Invert 2K;2;5630,4;0,08;31.10.2022;Standard Class
FL-2022-120873;DF542;27.10.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);1;28,53;0,14;01.11.2022;Second Class
FL-2022-123358;CC186;10.04.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;9,48;0,57;17.04.2022;Standard Class
FL-2022-123358;CC186;10.04.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);9;50,62;0,55;17.04.2022;Standard Class
FL-2022-124016;CC186;23.09.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);4;15,46;0,41;26.09.2022;Second Class
FL-2022-127138;CC186;12.03.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;5;36390,75;0,45;15.03.2022;Second Class
FL-2022-127138;CC186;12.03.2022;KEBL800;K-Eco Blast 800;5;3904;0,39;15.03.2022;Second Class
FL-2022-134908;CC186;05.06.2022;KE700;K-Eco 700;3;1530;0,66;09.06.2022;Standard Class
FL-2022-139234;CC186;06.05.2022;KI9K;K-Invert 9K;2;12672;0,68;10.05.2022;Standard Class
FL-2022-143448;DF542;10.12.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;5;10,24;0,61;10.12.2022;Same Day
FL-2022-146374;DF542;05.12.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);1;4,72;0,28;10.12.2022;Second Class
FL-2022-146374;DF542;05.12.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);7;261,32;0,15;10.12.2022;Second Class
FL-2022-146423;CC186;21.04.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;14,99;0,49;21.04.2022;Same Day
FL-2022-146934;CC186;22.05.2022;KEBL800;K-Eco Blast 800;4;2048;0,6;27.05.2022;Standard Class
FL-2022-146941;DF542;10.12.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;6;73046,16;0,08;13.12.2022;First Class
FL-2022-146941;DF542;10.12.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);4;159,87;0,09;13.12.2022;First Class
FL-2022-149783;DF542;04.09.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);2;24,75;0,01;07.09.2022;Second Class
FL-2022-155481;CC186;01.09.2022;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);7;19,69;0,75;05.09.2022;Standard Class
FL-2022-155481;CC186;01.09.2022;KEBL600;K-Eco Blast 600;2;1250,5;0,39;05.09.2022;Standard Class
FL-2022-161158;DF542;09.05.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);5;19,38;0,69;13.05.2022;Standard Class
FL-2022-163881;DF542;24.11.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;8;9,24;0,78;30.11.2022;Standard Class
FL-2022-163881;DF542;24.11.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);6;94,77;0,17;30.11.2022;Standard Class
FL-2022-163881;DF542;24.11.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);2;29,2;0,56;30.11.2022;Standard Class
FL-2022-187423;CC186;28.06.2022;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);6;25,35;0,35;03.07.2022;Standard Class
FL-2023-101700;CC186;23.04.2023;KE13W;K-Eco Energy Bulbs 13W;3;3,29;0,51;26.04.2023;First Class
FL-2023-104927;DF542;22.12.2023;KEBL200;K-Eco Blast 200;5;2420;0,12;26.12.2023;Standard Class
FL-2023-105480;CC186;20.12.2023;KI13K;K-Invert 13K;1;12298;0,57;26.12.2023;Standard Class
FL-2023-106579;DF542;08.06.2023;KI4K;K-Invert 4K;4;21787,2;0,11;13.06.2023;Standard Class
FL-2023-107209;DF542;27.07.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;19,03;0,75;01.08.2023;Second Class
FL-2023-108287;DF542;18.12.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;9;35568;0,24;20.12.2023;First Class
FL-2023-110478;DF542;04.03.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;4;48697,44;0,08;09.03.2023;Standard Class
FL-2023-110478;DF542;04.03.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);1;28,55;0,35;09.03.2023;Standard Class
FL-2023-111591;DF542;21.03.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);3;6,48;0,67;25.03.2023;Standard Class
FL-2023-111591;DF542;21.03.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;4;18512;0,11;25.03.2023;Standard Class
FL-2023-111591;DF542;21.03.2023;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);7;67,7;0,22;25.03.2023;Standard Class
FL-2023-111920;DF542;22.10.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;4;47638,8;0,1;26.10.2023;Standard Class
FL-2023-114034;DF542;03.01.2023;KEBL400;K-Eco Blast 400;6;4118,4;0,22;08.01.2023;Standard Class
FL-2023-117023;DF542;07.08.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;10;116450,4;0,12;12.08.2023;Standard Class
FL-2023-117023;DF542;07.08.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;12,49;0,15;12.08.2023;Standard Class
FL-2023-123239;CC186;27.07.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);3;10,08;0,72;31.07.2023;Second Class
FL-2023-125269;CC186;24.04.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);1;4,42;0,32;30.04.2023;Standard Class
FL-2023-125269;CC186;24.04.2023;KI13K;K-Invert 13K;5;64350;0,55;30.04.2023;Standard Class
FL-2023-135471;CC186;18.05.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);3;12,29;0,37;25.05.2023;Standard Class
FL-2023-136364;DF542;13.07.2023;KE23W;K-Eco Energy Bulbs 23W;9;22,23;0,35;17.07.2023;Second Class
FL-2023-140480;DF542;08.07.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);2;9,23;0,59;12.07.2023;Standard Class
FL-2023-140480;DF542;08.07.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);4;32,9;0,53;12.07.2023;Standard Class
FL-2023-140480;DF542;08.07.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);7;17,49;0,66;12.07.2023;Standard Class
FL-2023-140480;DF542;08.07.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;27,93;0,43;12.07.2023;Standard Class
FL-2023-140480;DF542;08.07.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);5;107,6;0,51;12.07.2023;Standard Class
FL-2023-140515;CC186;19.03.2023;KEBL1200;K-Eco Blast 1200;7;10143;0,37;24.03.2023;Standard Class
FL-2023-142909;DF542;22.12.2023;KE250;K-Eco 250;2;577,5;0,34;25.12.2023;Second Class
FL-2023-143252;DF542;18.12.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);5;28,69;0,49;24.12.2023;Standard Class
FL-2023-143252;DF542;18.12.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;10,87;0,31;24.12.2023;Standard Class
FL-2023-143343;DF542;10.06.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;10,78;0,78;13.06.2023;First Class
FL-2023-145226;DF542;08.12.2023;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);2;4,56;0,76;10.12.2023;Second Class
FL-2023-145226;DF542;08.12.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);3;18,52;0,05;10.12.2023;Second Class
FL-2023-145226;DF542;08.12.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);4;18,03;0,54;10.12.2023;Second Class
FL-2023-145226;DF542;08.12.2023;KEBL200;K-Eco Blast 200;3;1567,5;0,05;10.12.2023;Second Class
FL-2023-146269;DF542;06.10.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;2;7380;0,18;06.10.2023;Same Day
FL-2023-146269;DF542;06.10.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;5,85;0,55;06.10.2023;Same Day
FL-2023-147228;CC186;09.09.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);3;9,11;0,73;14.09.2023;Standard Class
FL-2023-147228;CC186;09.09.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;11115,72;0,58;14.09.2023;Standard Class
FL-2023-147228;CC186;09.09.2023;KI13K;K-Invert 13K;3;44616;0,48;14.09.2023;Standard Class
FL-2023-158967;CC186;10.12.2023;KE9W;K-Eco Energy Bulbs 9W;3;4,2;0,3;12.12.2023;First Class
FL-2023-160017;DF542;28.09.2023;KEBL400;K-Eco Blast 400;2;1513,6;0,14;02.10.2023;Standard Class
FL-2023-161193;CC186;20.11.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);5;25,87;0,54;26.11.2023;Standard Class
FL-2023-161193;CC186;20.11.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);2;10,85;0,69;26.11.2023;Standard Class
FL-2023-163510;DF542;25.12.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;3;19800;0,12;28.12.2023;Second Class
FL-2023-163510;DF542;25.12.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);5;29,5;0,69;28.12.2023;Second Class
FL-2023-163818;DF542;04.10.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);1;7,45;0;08.10.2023;Standard Class
FL-2023-166198;DF542;21.04.2023;KE13W;K-Eco Energy Bulbs 13W;3;4,91;0,27;24.04.2023;First Class
FL-2023-166198;DF542;21.04.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);1;32,06;0,27;24.04.2023;First Class
FL-2023-167871;CC186;18.11.2023;KEBL800;K-Eco Blast 800;1;550,4;0,57;23.11.2023;Standard Class
FL-2023-167871;CC186;18.11.2023;KI13K;K-Invert 13K;1;6292;0,78;23.11.2023;Standard Class
FL-2023-168837;DF542;14.10.2023;KE23W;K-Eco Energy Bulbs 23W;2;6,54;0,14;17.10.2023;First Class
FL-2023-169362;DF542;12.10.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);2;15,6;0,59;15.10.2023;First Class
GA-2022-100307;MR358;15.12.2022;KEBL1200;K-Eco Blast 1200;3;6555;0,05;19.12.2022;Standard Class
GA-2022-103982;AJ342;03.03.2022;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);1;6,7;0,46;08.03.2022;Standard Class
GA-2022-105900;BH538;17.09.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;8,08;0,78;23.09.2022;Standard Class
GA-2022-106383;CA368;19.03.2022;KI9K;K-Invert 9K;1;6732;0,66;21.03.2022;Second Class
GA-2022-106656;JG491;23.09.2022;KE625;K-Eco 625;3;3096,59;0,14;26.09.2022;First Class
GA-2022-107783;TB662;28.07.2022;KEBL600;K-Eco Blast 600;3;1599;0,48;29.07.2022;First Class
GA-2022-110366;MR358;05.09.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);2;19,44;0,19;07.09.2022;Second Class
GA-2022-110499;AJ342;07.04.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);3;29,16;0,19;09.04.2022;First Class
GA-2022-110730;MR358;23.09.2022;KI9K;K-Invert 9K;2;34056;0,14;26.09.2022;Second Class
GA-2022-111213;TB662;01.04.2022;KI20K;K-Invert 20K;8;126720;0,64;05.04.2022;Standard Class
GA-2022-111409;CA368;18.09.2022;KE325X;K-Eco 325x (same power, smaller footprint);1;578,83;0,35;22.09.2022;Standard Class
GA-2022-113243;TB662;10.06.2022;KEBL800;K-Eco Blast 800;5;2688;0,58;15.06.2022;Standard Class
GA-2022-113516;TB662;08.09.2022;KI13K;K-Invert 13K;2;30316;0,47;10.09.2022;Second Class
GA-2022-113516;TB662;08.09.2022;KI9K;K-Invert 9K;4;24552;0,69;10.09.2022;Second Class
GA-2022-114405;MR358;07.04.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;24,4;0,17;12.04.2022;Standard Class
GA-2022-117793;TB662;23.08.2022;KE450;K-Eco 450;4;1575;0,5;29.08.2022;Standard Class
GA-2022-123470;BH538;15.08.2022;KI9K;K-Invert 9K;3;57618;0,03;21.08.2022;Standard Class
GA-2022-123512;MR358;17.06.2022;KEBL600;K-Eco Blast 600;4;4059;0,01;19.06.2022;First Class
GA-2022-123512;MR358;17.06.2022;KI9K;K-Invert 9K;2;36432;0,08;19.06.2022;First Class
GA-2022-123932;AJ342;06.09.2022;KEBR5;K-Eco Breeze Mini;4;68,2;0,69;12.09.2022;Standard Class
GA-2022-125724;CA368;22.09.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);7;35,25;0,47;27.09.2022;Standard Class
GA-2022-126004;TB662;04.12.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);3;13,68;0,62;05.12.2022;First Class
GA-2022-126004;TB662;04.12.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;3;27392,31;0,31;05.12.2022;First Class
GA-2022-126004;TB662;04.12.2022;KI13K;K-Invert 13K;1;14586;0,49;05.12.2022;First Class
GA-2022-127369;TB662;06.06.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;10,29;0,72;07.06.2022;First Class
